station,day,max_temp_f,min_temp_f,min_rh,avg_rh,max_rh
TJIG,7/24/2012,89.6,80.6,62.6837,75.12315,83.6618
TJIG,7/25/2012,91.4,80.6,58.781776,71.92552,83.6618
TJIG,7/26/2012,91.4,80.6,59.2413,69.52612,78.76171
TJIG,7/27/2012,91.4,82.4,52.4811,66.15084,74.2799
TJIG,7/28/2012,91.4,78.8,62.8986,74.49051,83.7722
TJIG,7/29/2012,91.4,80.6,62.8986,75.66922,83.6618
TJIG,7/30/2012,91.4,80.6,62.8986,77.03636,83.88154
TJIG,7/31/2012,82.4,77,74.1149,86.842285,94.2687
TJIG,8/1/2012,89.6,80.6,59.0124,78.02531,83.9898
TJIG,8/2/2012,91.4,80.6,59.2413,72.04501,83.6618
TJIG,8/3/2012,89.6,82.4,62.6837,71.198906,78.9011
TJIG,8/4/2012,87.8,84.2,62.249,70.72097,74.4434
TJIG,8/5/2012,91.4,82.4,62.8986,71.914055,78.9011
TJIG,8/6/2012,91.4,80.6,59.2413,72.78074,83.6618
TJIG,8/7/2012,87.8,78.8,66.3535,78.87693,88.7482
TJIG,8/8/2012,87.8,80.6,70.2674,76.9412,83.6618
TJIG,8/9/2012,93.2,80.6,49.6192,71.4374,88.8267
TJIG,8/10/2012,91.4,82.4,62.8986,69.964,83.8815
TJIG,8/11/2012,91.4,82.4,59.2413,68.97219,74.4434
TJIG,8/12/2012,91.4,82.4,52.4811,71.11448,83.7722
TJIG,8/13/2012,89.6,78.8,65.9485,76.98213,83.5503
TJIG,8/14/2012,91.4,80.6,55.5308,71.59362,83.6618
TJIG,8/15/2012,91.4,78.8,62.8986,79.36951,94.2272
TJIG,8/16/2012,89.6,80.6,62.4672,78.46196,88.8267
TJIG,8/17/2012,89.6,80.6,66.3535,77.969696,83.7722
TJIG,8/18/2012,89.6,82.4,62.6837,78.05204,83.7722
TJIG,8/19/2012,91.4,82.4,59.2413,73.431335,83.7722
TJIG,8/20/2012,91.4,82.4,59.2413,67.56483,74.2799
TJIG,8/21/2012,87.8,80.6,70.0832,74.808495,88.8267
TJIG,8/22/2012,89.6,82.4,,,
TJIG,8/23/2012,,,,,
TJIG,8/24/2012,,,,,
TJIG,8/25/2012,89.6,78.8,62.6837,65.627144,78.7617
TJIG,8/26/2012,89.6,80.6,59.0124,72.143585,83.6618
TJIG,8/27/2012,87.8,78.8,,,
TJIG,8/28/2012,89.6,84.2,62.4672,69.1772,70.4499
TJIG,8/29/2012,91.4,84.2,59.0124,63.723675,74.4434
TJIG,8/30/2012,89.6,80.6,59.0124,72.187775,83.6618
TJIG,8/31/2012,89.6,78.8,59.0124,71.36684,83.5503
TJIG,9/1/2012,89.6,80.6,62.6837,71.52501,78.7617
TJIG,9/2/2012,91.4,80.6,59.0124,73.36283,83.6618
TJIG,9/3/2012,91.4,78.8,52.4811,64.4383,73.9485
TJIG,9/4/2012,93.2,80.6,43.8763,65.131836,74.4434
TJIG,9/5/2012,93.2,80.6,49.6192,67.15317,78.7617
TJIG,9/6/2012,91.4,82.4,49.3622,65.28904,74.2799
TJIG,9/7/2012,93.2,80.6,49.6192,64.55851,74.1149
TJIG,9/8/2012,93.2,80.6,56.0107,72.207466,83.6618
TJIG,9/9/2012,93.2,80.6,49.3622,67.75792,78.7617
TJIG,9/10/2012,91.4,80.6,58.7818,68.81685,78.7617
TJIG,9/11/2012,91.4,80.6,55.7715,66.59027,74.4434
TJIG,9/12/2012,93.2,80.6,52.4811,67.579796,78.7617
TJIG,9/13/2012,91.4,80.6,59.2413,69.1319,79.1761
TJIG,9/14/2012,89.6,78.8,66.5536,79.25538,94.2272
TJIG,9/15/2012,91.4,80.6,55.7715,75.410835,88.8267
TJIG,9/16/2012,91.4,80.6,59.2413,72.012924,83.6618
TJIG,9/17/2012,91.4,82.4,59.2413,73.155655,83.7722
TJIG,9/18/2012,87.8,80.6,70.2674,78.15142,83.7722
TJIG,9/19/2012,91.4,80.6,62.6837,75.94434,88.8267
TJIG,9/20/2012,91.4,84.2,59.2413,72.013016,79.1761
TJIG,9/21/2012,91.4,78.8,55.7715,76.81415,88.7482
TJIG,9/22/2012,91.4,80.6,51.9784,71.86708,83.6618
TJIG,9/23/2012,91.4,82.4,59.0124,67.96085,74.2799
TJIG,9/24/2012,91.4,82.4,59.0124,69.26376,78.9011
TJIG,9/25/2012,87.8,78.8,66.1518,77.84179,88.7482
TJIG,9/26/2012,89.6,77,59.0124,77.59808,94.1853
TJIG,9/27/2012,91.4,78.8,59.2413,71.896965,83.5503
TJIG,9/28/2012,91.4,78.8,62.4672,78.34909,88.7482
TJIG,9/29/2012,91.4,80.6,52.4811,70.224495,83.6618
TJIG,9/30/2012,91.4,80.6,49.3622,70.9382,83.6618
TJIG,10/1/2012,93.2,84.2,59.4686,69.608116,74.4434
TJIG,10/2/2012,89.6,82.4,59.0124,72.80072,83.7722
TJIG,10/3/2012,91.4,84.2,55.7715,64.60657,70.0832
TJIG,10/4/2012,91.4,80.6,55.5308,70.37912,78.7617
TJIG,10/5/2012,91.4,78.8,58.7818,74.087296,88.7482
TJIG,10/6/2012,91.4,80.6,49.1036,68.67753,78.7617
TJIG,10/7/2012,89.6,77,55.5308,75.15885,88.9044
TJIG,10/8/2012,89.6,78.8,66.5536,79.071434,88.9044
TJIG,10/9/2012,91.4,80.6,62.8986,73.815506,83.6618
TJIG,10/10/2012,89.6,80.6,66.3535,76.76273,88.8267
TJIG,10/11/2012,89.6,77,62.6837,81.79717,88.8267
TJIG,10/12/2012,89.6,78.8,55.5308,78.41935,88.7482
TJIG,10/13/2012,89.6,78.8,66.5536,80.88898,88.9044
TJIG,10/14/2012,87.8,80.6,70.4499,83.469604,94.2687
TJIG,10/15/2012,93.2,80.6,55.7715,73.32143,83.8815
TJIG,10/16/2012,91.4,77,59.0124,74.77533,94.2272
TJIG,10/17/2012,93.2,78.8,59.2413,77.34995,88.7482
TJIG,10/18/2012,89.6,80.6,66.1518,77.15591,88.8267
TJIG,10/19/2012,87.8,77,58.7818,79.506905,94.1853
TJIG,10/20/2012,87.8,78.8,62.249,74.50735,83.5503
TJIG,10/21/2012,89.6,78.8,62.6837,76.411804,83.6618
TJIG,10/22/2012,87.8,78.8,66.3535,78.176956,88.7482
TJIG,10/23/2012,89.6,78.8,55.2883,72.66463,83.5503
TJIG,10/24/2012,91.4,80.6,52.4811,67.97605,78.7617
TJIG,10/25/2012,89.6,82.4,55.5308,66.86406,78.9011
TJIG,10/26/2012,91.4,77,62.8986,81.06416,94.1853
TJIG,10/27/2012,96.8,80.6,44.4084,68.73183,88.8267
TJIG,10/28/2012,93.2,82.4,56.0107,70.687096,78.9011
TJIG,10/29/2012,91.4,80.6,59.0124,72.16589,83.6618
TJIG,10/30/2012,93.2,80.6,52.4811,71.27312,83.6618
TJIG,10/31/2012,91.4,78.8,59.2413,75.38237,88.7482
TJIG,11/1/2012,91.4,82.4,59.2413,71.91338,78.9011
TJIG,11/2/2012,89.6,80.6,59.0124,70.10599,78.7617
TJIG,11/3/2012,89.6,78.8,59.0124,72.55186,83.5503
TJIG,11/4/2012,89.6,78.8,55.5308,72.56117,83.5503
TJIG,11/5/2012,87.8,78.8,62.4672,79.33224,88.7482
TJIG,11/6/2012,89.6,78.8,59.0124,72.52804,83.5503
TJIG,11/7/2012,93.2,78.8,46.6703,72.449,88.7482
TJIG,11/8/2012,91.4,78.8,59.0124,74.824684,88.7482
TJIG,11/9/2012,89.6,78.8,59.0124,74.61784,88.7482
TJIG,11/10/2012,89.6,78.8,59.0124,72.96613,88.7482
TJIG,11/11/2012,89.6,80.6,59.0124,73.28505,83.6618
TJIG,11/12/2012,87.8,78.8,62.249,77.42606,88.8267
TJIG,11/13/2012,87.8,78.8,65.9485,80.12037,88.7482
TJIG,11/14/2012,86,78.8,70.0832,82.276115,88.8267
TJIG,11/15/2012,89.6,77,52.2305,76.04311,94.1853
TJIG,11/16/2012,87.8,77,66.3535,82.759224,94.1853
TJIG,11/17/2012,89.6,82.4,62.249,68.10538,74.6054
TJIG,11/18/2012,89.6,78.8,62.4672,76.14177,88.7482
TJIG,11/19/2012,87.8,78.8,70.2674,82.21975,88.7482
TJIG,11/20/2012,89.6,77,62.6837,77.32717,88.6689
TJIG,11/21/2012,87.8,78.8,66.3535,75.3693,83.5503
TJIG,11/22/2012,87.8,77,66.3535,82.07339,88.8267
TJIG,11/23/2012,89.6,77,59.012367,84.17156,94.1853
TJIG,11/24/2012,87.8,75.2,55.2883,76.915726,94.143
TJIG,11/25/2012,87.8,77,62.249,75.08675,88.6689
TJIG,11/26/2012,89.6,80.6,55.2883,68.63714,74.1149
TJIG,11/27/2012,87.8,80.6,66.1518,72.536705,78.9011
TJIG,11/28/2012,87.8,75.2,62.4672,78.57884,94.143
TJIG,11/29/2012,87.8,75.2,58.7818,76.6567,94.143
TJIG,11/30/2012,87.8,78.8,58.5495,71.167915,78.7617
TJIG,12/1/2012,87.8,75.2,62.4672,80.3412,88.8267
TJIG,12/2/2012,87.8,73.4,58.5495,82.85485,94.1002
TJIG,12/3/2012,80.6,75.2,,,
TJIG,12/4/2012,86,78.8,55.0443,66.77338,73.9485
TJIG,12/5/2012,86,78.8,55.044296,65.1703,78.7617
TJIG,12/6/2012,86,73.4,55.0443,76.76295,88.6689
TJIG,12/7/2012,82.4,77,57.8427,62.12578,65.5369
TJIG,12/8/2012,86,78.8,55.0443,70.13677,78.621
TJIG,12/9/2012,86,77,58.5495,71.56742,78.621
TJIG,12/10/2012,86,78.8,54.7986,64.9035,69.7103
TJIG,12/11/2012,86,73.4,58.3156,75.41317,88.5888
TJIG,12/12/2012,86,80.6,62.0291,69.857765,74.1149
TJIG,12/13/2012,80.6,75.2,78.621,84.3099,88.6689
TJIG,12/14/2012,86,73.4,55.0443,73.567795,88.5078
TJIG,12/15/2012,84.2,73.4,58.3156,79.35735,94.143
TJIG,12/16/2012,86,71.6,55.0443,78.66269,94.057
TJIG,12/17/2012,86,71.6,55.0443,75.71719,88.5078
TJIG,12/18/2012,86,71.6,58.3156,72.50721,88.426
TJIG,12/19/2012,84.2,71.6,65.9485,83.86983,94.1002
TJIG,12/20/2012,84.2,78.8,54.7986,62.927116,65.5369
TJIG,12/21/2012,82.4,75.2,65.7435,82.38611,94.143
TJIG,12/22/2012,82.4,73.4,57.8427,74.02808,94.143
TJIG,12/23/2012,84.2,73.4,51.4692,71.15196,88.5078
TJIG,12/24/2012,84.2,71.6,58.08,71.01901,83.093
TJIG,12/25/2012,86,73.4,62.0291,78.486664,88.5078
TJIG,12/26/2012,86,71.6,62.249,79.35562,100
TJIG,12/27/2012,86,75.2,66.1518,77.915695,88.5888
TJIG,12/28/2012,86,77,58.5495,71.49315,83.4376
TJIG,12/29/2012,84.2,77,58.3156,67.36896,78.4789
TJIG,12/30/2012,89.6,69.8,46.1422,70.43039,88.3433
TJIG,12/31/2012,82.4,75.2,54.5512,68.72926,88.5888
TJIG,1/1/2013,84.2,73.4,61.58435,77.82868,88.668915
TJIG,1/2/2013,86,77,55.044296,65.461876,73.7806
TJIG,1/3/2013,80.6,75.2,65.536865,82.662735,88.5888
TJIG,1/4/2013,84.2,73.4,62.0291,75.43502,88.507805
TJIG,1/5/2013,86,78.8,58.5495,67.715576,73.9485
TJIG,1/6/2013,84.2,78.8,58.07999,65.49233,69.7103
TJIG,1/7/2013,84.2,75.2,58.315598,74.73734,88.5888
TJIG,1/8/2013,84.2,75.2,62.0291,73.26433,88.5888
TJIG,1/9/2013,84.2,77,51.4692,62.699646,73.7806
TJIG,1/10/2013,84.2,75.2,58.315598,69.77664,83.32391
TJIG,1/11/2013,84.2,75.2,51.4692,67.8859,73.7806
TJIG,1/12/2013,86,73.4,55.044296,78.177574,88.507805
TJIG,1/13/2013,82.4,75.2,48.0542,58.48115,64.90684
TJIG,1/14/2013,82.4,75.2,48.0542,65.90378,73.6111
TJIG,1/15/2013,84.2,71.6,58.315598,75.197365,88.426
TJIG,1/16/2013,80.6,73.4,61.58435,76.6981,83.32391
TJIG,1/17/2013,84.2,73.4,51.4692,68.58697,88.507805
TJIG,1/18/2013,82.4,73.4,61.807594,76.29879,88.507805
TJIG,1/19/2013,84.2,77,58.07999,68.21429,73.7806
TJIG,1/20/2013,84.2,73.4,58.315598,75.12872,88.507805
TJIG,1/21/2013,82.4,71.6,61.58435,77.50868,88.426
TJIG,1/22/2013,86,73.4,58.07999,72.11569,83.32391
TJIG,1/23/2013,84.2,75.2,62.0291,75.34208,83.32391
TJIG,1/24/2013,86,75.2,54.798595,69.24135,78.3355
TJIG,1/25/2013,86,78.8,58.5495,71.64775,74.2799
TJIG,1/26/2013,89.6,73.4,55.530766,81.57041,94.14301
TJIG,1/27/2013,86,75.2,62.0291,74.54825,83.437645
TJIG,1/28/2013,86,77,58.5495,72.71727,83.437645
TJIG,1/29/2013,82.4,73.4,65.536865,78.564125,88.507805
TJIG,1/30/2013,84.2,73.4,58.315598,73.72969,83.32391
TJIG,1/31/2013,84.2,73.4,65.7435,81.26799,88.5888
TJIG,2/1/2013,82.4,71.6,58.07999,81.19843,94.10022
TJIG,2/2/2013,84.2,71.6,51.4692,66.91585,83.09303
TJIG,2/3/2013,84.2,71.6,37.0679,67.5993,83.09303
TJIG,2/4/2013,84.2,69.8,54.5512,68.953445,82.9759
TJIG,2/5/2013,84.2,71.6,48.0542,65.640656,73.7806
TJIG,2/6/2013,82.4,71.6,54.5512,74.00574,88.426
TJIG,2/7/2013,86,73.4,54.798595,73.666016,83.32391
TJIG,2/8/2013,84.2,71.6,61.807594,76.44962,94.10022
TJIG,2/9/2013,86,75.2,58.5495,70.33316,78.47891
TJIG,2/10/2013,86,71.6,54.798595,73.08614,88.507805
TJIG,2/11/2013,82.4,75.2,69.71026,73.94537,78.47891
TJIG,2/12/2013,84.2,75.2,45.3392,56.980724,61.5844
TJIG,2/13/2013,86,71.6,48.3188,64.64494,78.19072
TJIG,2/14/2013,84.2,75.2,62.0291,73.220985,83.32391
TJIG,2/15/2013,86,73.4,45.6083,70.89365,83.209045
TJIG,2/16/2013,89.6,73.4,40.412163,63.23189,83.209045
TJIG,2/17/2013,86,73.4,51.4692,73.78743,83.209045
TJIG,2/18/2013,86,71.6,62.0291,75.900185,88.426
TJIG,2/19/2013,80.6,73.4,61.58435,80.29358,100
TJIG,2/20/2013,84.2,75.2,51.4692,72.27492,78.3355
TJIG,2/21/2013,86,73.4,54.798595,72.620605,83.32391
TJIG,2/22/2013,86,73.4,58.315598,70.86093,78.19072
TJIG,2/23/2013,84.2,77,58.07999,64.77609,69.3309
TJIG,2/24/2013,84.2,75.2,62.0291,73.21536,78.47891
TJIG,2/25/2013,84.2,73.4,58.07999,72.45217,83.209045
TJIG,2/26/2013,84.2,75.2,61.807594,71.18472,78.3355
TJIG,2/27/2013,87.8,75.2,45.87598,68.57232,83.32391
TJIG,2/28/2013,86,77,48.3188,63.504654,73.9485
TJIG,3/1/2013,87.8,77,51.9784,66.601524,73.7806
TJIG,3/2/2013,84.2,75.2,48.3188,64.205315,73.6111
TJIG,3/3/2013,86,73.4,55.0443,70.70673,78.1907
TJIG,3/4/2013,87.8,75.2,58.5495,74.51834,88.6689
TJIG,3/5/2013,80.6,77,61.5844,74.26382,78.4789
TJIG,3/6/2013,84.2,73.4,51.4692,65.62342,78.1907
TJIG,3/7/2013,86,73.4,62.0291,75.24683,88.5078
TJIG,3/8/2013,82.4,75.2,61.1327,74.86439,94.143
TJIG,3/9/2013,84.2,71.6,54.7986,72.80912,83.209
TJIG,3/10/2013,86,75.2,42.7959,58.141197,64.9068
TJIG,3/11/2013,82.4,75.2,48.0542,56.935474,60.9043
TJIG,3/12/2013,84.2,75.2,39.3045,49.26384,61.1327
TJIG,3/13/2013,86,75.2,39.8608,49.55702,65.1185
TJIG,3/14/2013,84.2,75.2,39.8608,53.26597,61.1327
TJIG,3/15/2013,86,73.4,42.7959,58.46147,73.4401
TJIG,3/16/2013,84.2,73.4,48.3188,66.69909,78.3355
TJIG,3/17/2013,86,75.2,51.4692,69.30131,78.3355
TJIG,3/18/2013,84.2,75.2,54.7986,72.56331,83.3239
TJIG,3/19/2013,86,75.2,62.0291,75.47409,83.4376
TJIG,3/20/2013,87.8,75.2,45.876,70.24679,83.3239
TJIG,3/21/2013,93.2,77,43.8763,63.774254,78.4789
TJIG,3/22/2013,86,78.8,58.5495,72.97177,78.9011
TJIG,3/23/2013,87.8,77,62.4672,79.5686,88.8267
TJIG,3/24/2013,86,77,58.5495,73.94069,83.4376
TJIG,3/25/2013,86,75.2,58.3156,71.39153,83.3239
TJIG,3/26/2013,91.4,77,38.4517,65.09515,83.4376
TJIG,3/27/2013,91.4,75.2,40.9587,71.64677,83.3239
TJIG,3/28/2013,87.8,78.8,55.2883,71.40899,83.6618
TJIG,3/29/2013,77,73.4,78.4789,83.4645,94.1002
TJIG,3/30/2013,80.6,75.2,69.7103,78.81161,88.5888
TJIG,3/31/2013,80.6,73.4,69.7103,81.66832,94.143
TJIG,4/1/2013,,,,,
TJIG,4/2/2013,89.6,75.2,46.1422,65.37096,83.3239
TJIG,4/3/2013,86,77,62.0291,74.2598,83.4376
TJIG,4/4/2013,86,75.2,62.249,75.166306,88.5888
TJIG,4/5/2013,86,77,62.249,73.66652,78.4789
TJIG,4/6/2013,89.6,77,49.1036,69.178566,88.6689
TJIG,4/7/2013,87.8,77,51.7246,76.09525,88.7482
TJIG,4/8/2013,86,78.8,65.9485,75.06303,83.5503
TJIG,4/9/2013,86,77,65.9485,78.14384,88.7482
TJIG,4/10/2013,86,77,58.5495,72.804794,83.4376
TJIG,4/11/2013,86,77,55.0443,67.35385,78.4789
TJIG,4/12/2013,86,78.8,58.3156,66.35661,74.1149
TJIG,4/13/2013,82.4,75.2,69.8975,79.80116,88.5888
TJIG,4/14/2013,86,77,55.0443,72.951454,83.4376
TJIG,4/15/2013,84.2,77,65.9485,77.17884,83.5503
TJIG,4/16/2013,86,71.6,62.249,77.34658,94.057
TJIG,4/17/2013,,73.4,58.5495,77.9027,94.1002
TJIG,4/18/2013,84.2,75.2,58.3156,73.29299,83.4376
TJIG,4/19/2013,84.2,77,58.315598,68.74465,78.4789
TJIG,4/20/2013,84.2,78.8,65.5369,71.75258,78.621
TJIG,4/21/2013,86,77,51.7246,67.675026,78.4789
TJIG,4/22/2013,84.2,75.2,54.5512,64.78903,73.6111
TJIG,4/23/2013,86,75.2,58.3156,70.87006,83.3239
TJIG,4/24/2013,86,77,61.8076,68.84947,73.7806
TJIG,4/25/2013,87.8,75.2,55.2883,69.57423,83.3239
TJIG,4/26/2013,86,78.8,58.5495,69.45334,78.621
TJIG,4/27/2013,86,77,58.5495,72.617065,83.4376
TJIG,4/28/2013,86,75.2,62.249,76.5184,88.5888
TJIG,4/29/2013,86,77,62.249,74.317696,83.4376
TJIG,4/30/2013,86,77,66.1518,78.05498,83.5503
TJIG,5/1/2013,86,77,62.249,72.323906,83.437645
TJIG,5/2/2013,87.8,78.8,17.6131,70.455696,78.76171
TJIG,5/3/2013,87.8,69.8,62.249,73.77923,83.5503
TJIG,5/4/2013,91.4,80.6,52.4811,66.446144,83.6618
TJIG,5/5/2013,87.8,80.6,58.781776,75.34999,88.826744
TJIG,5/6/2013,87.8,78.8,70.26737,81.73919,88.826744
TJIG,5/7/2013,86,75.2,74.44338,83.66626,94.14301
TJIG,5/8/2013,86,75.2,70.26737,86.373566,94.14301
TJIG,5/9/2013,84.2,75.2,69.8975,83.71073,94.18534
TJIG,5/10/2013,86,80.6,65.94849,71.565674,83.6618
TJIG,5/11/2013,86,75.2,65.94849,77.78754,88.5888
TJIG,5/12/2013,86,78.8,65.94849,74.183784,83.5503
TJIG,5/13/2013,87.8,77,65.536865,79.3573,88.668915
TJIG,5/14/2013,87.8,78.8,55.2883,75.08814,88.826744
TJIG,5/15/2013,86,78.8,70.26737,77.724594,83.6618
TJIG,5/16/2013,86,78.8,62.249,74.2212,83.5503
TJIG,5/17/2013,87.8,78.8,62.4672,73.84065,83.5503
TJIG,5/18/2013,87.8,78.8,58.781776,68.093185,74.114944
TJIG,5/19/2013,89.6,78.8,58.781776,70.0019,78.76171
TJIG,5/20/2013,86,78.8,62.249,71.35831,78.621
TJIG,5/21/2013,86,78.8,66.1518,73.924835,78.76171
TJIG,5/22/2013,82.4,73.4,74.2799,89.21121,94.14301
TJIG,5/23/2013,86,78.8,65.7435,73.79922,78.76171
TJIG,5/24/2013,86,77,69.8975,79.427315,88.668915
TJIG,5/25/2013,87.8,77,58.781776,79.24949,88.668915
TJIG,5/26/2013,86,80.6,66.1518,78.33857,83.6618
TJIG,5/27/2013,86,75.2,70.26737,80.47508,88.826744
TJIG,5/28/2013,86,78.8,70.26737,81.382095,88.74824
TJIG,5/29/2013,87.8,80.6,66.1518,74.52854,83.6618
TJIG,5/30/2013,87.8,75.2,66.3535,74.884705,88.5888
TJIG,5/31/2013,84.2,75.2,74.44338,86.462715,94.18534
TJIG,6/1/2013,86,78.8,70.2674,75.55001,83.6618
TJIG,6/2/2013,86,80.6,66.1518,76.76819,83.6618
TJIG,6/3/2013,87.8,78.8,66.1518,77.14301,83.7722
TJIG,6/4/2013,89.6,78.8,55.2883,71.08723,83.5503
TJIG,6/5/2013,87.8,80.6,70.2674,78.39229,83.7722
TJIG,6/6/2013,86,78.8,62.249,72.17501,78.7617
TJIG,6/7/2013,86,77,62.249,75.06846,83.4376
TJIG,6/8/2013,87.8,80.6,58.7818,72.65094,78.9011
TJIG,6/9/2013,87.8,80.6,66.3535,72.4361,83.6618
TJIG,6/10/2013,86,80.6,70.0832,78.26613,83.6618
TJIG,6/11/2013,86,78.8,74.4434,81.22814,88.7482
TJIG,6/12/2013,86,75.2,70.2674,87.60086,94.143
TJIG,6/13/2013,87.8,80.6,70.2674,78.189644,83.7722
TJIG,6/14/2013,89.6,80.6,59.0124,75.292435,83.7722
TJIG,6/15/2013,93.2,80.6,52.7302,74.53758,88.8267
TJIG,6/16/2013,87.8,80.6,66.3535,77.26387,83.6618
TJIG,6/17/2013,87.8,80.6,66.3535,77.013145,83.6618
TJIG,6/18/2013,87.8,80.6,66.3535,74.61845,83.7722
TJIG,6/19/2013,82.4,73.4,74.2799,87.08755,94.143
TJIG,6/20/2013,87.8,78.8,66.3535,76.99739,88.7482
TJIG,6/21/2013,87.8,80.6,58.7818,68.3955,78.7617
TJIG,6/22/2013,86,77,65.9485,76.313225,88.7482
TJIG,6/23/2013,86,77,62.249,82.273315,94.1853
TJIG,6/24/2013,82.4,75.2,83.7722,88.89426,94.2272
TJIG,6/25/2013,89.6,80.6,66.3535,77.705635,83.7722
TJIG,6/26/2013,86,75.2,66.1518,84.21623,100
TJIG,6/27/2013,86,73.4,66.1518,90.11077,100
TJIG,6/28/2013,87.8,77,66.3535,80.05872,94.1853
TJIG,6/29/2013,89.6,80.6,62.6837,72.76331,78.9011
TJIG,6/30/2013,86,78.8,70.2674,79.75744,88.7482
TJIG,7/1/2013,87.8,33.8,66.3535,80.097115,88.74824
TJIG,7/2/2013,86,77,65.94849,76.459946,88.668915
TJIG,7/3/2013,87.8,75.2,65.94849,77.42733,88.5888
TJIG,7/4/2013,89.6,80.6,66.3535,76.60802,83.6618
TJIG,7/5/2013,87.8,80.6,62.4672,69.56511,74.2799
TJIG,7/6/2013,89.6,78.8,59.012367,73.717636,83.5503
TJIG,7/7/2013,87.8,78.8,70.4499,82.72811,94.22723
TJIG,7/8/2013,87.8,80.6,70.26737,77.0469,83.6618
TJIG,7/9/2013,87.8,80.6,70.4499,79.60109,88.826744
TJIG,7/10/2013,89.6,78.8,66.5536,81.3012,88.90445
TJIG,7/11/2013,89.6,80.6,66.3535,75.301155,83.6618
TJIG,7/12/2013,89.6,80.6,58.781776,70.44312,78.76171
TJIG,7/13/2013,89.6,77,62.249,74.83159,88.668915
TJIG,7/14/2013,89.6,75.2,62.6837,76.82126,94.14301
TJIG,7/15/2013,87.8,77,66.1518,80.83169,88.826744
TJIG,7/16/2013,89.6,78.8,62.6837,77.77123,88.74824
TJIG,7/17/2013,89.6,80.6,62.6837,73.060486,78.90113
TJIG,7/18/2013,82.4,35.6,83.772194,91.65938,100
TJIG,7/19/2013,87.8,80.6,66.1518,73.261925,79.039246
TJIG,7/20/2013,89.6,80.6,62.6837,75.28878,83.6618
TJIG,7/21/2013,89.6,82.4,59.012367,69.28349,74.4434
TJIG,7/22/2013,84.2,75.2,83.66177,87.27923,94.2687
TJIG,7/23/2013,89.6,80.6,66.5536,78.029205,88.826744
TJIG,7/24/2013,91.4,80.6,66.5536,74.93633,83.6618
TJIG,7/25/2013,89.6,82.4,66.3535,73.747185,78.90113
TJIG,7/26/2013,87.8,77,66.1518,77.506874,88.826744
TJIG,7/27/2013,87.8,78.8,62.4672,77.79548,88.74824
TJIG,7/28/2013,87.8,78.8,66.3535,78.3959,88.74824
TJIG,7/29/2013,95,80.6,38.9974,63.110275,78.76171
TJIG,7/30/2013,87.8,78.8,66.3535,78.627075,88.90445
TJIG,7/31/2013,89.6,78.8,62.467205,74.01484,83.5503
TJIG,8/1/2013,84.2,78.8,69.8975,83.01483,88.7482
TJIG,8/2/2013,89.6,78.8,62.6837,76.55537,88.7482
TJIG,8/3/2013,89.6,82.4,66.5536,76.54809,83.7722
TJIG,8/4/2013,91.4,82.4,62.8986,75.28034,83.7722
TJIG,8/5/2013,91.4,80.6,59.2413,73.20181,83.6618
TJIG,8/6/2013,91.4,78.8,59.0124,72.71442,83.5503
TJIG,8/7/2013,91.4,77,62.8986,77.70103,94.1853
TJIG,8/8/2013,89.6,80.6,62.4672,72.13715,83.6618
TJIG,8/9/2013,89.6,78.8,66.3535,74.805885,83.8815
TJIG,8/10/2013,89.6,82.4,62.249,74.33286,83.7722
TJIG,8/11/2013,91.4,80.6,55.2883,72.23324,83.6618
TJIG,8/12/2013,89.6,78.8,62.6837,73.88192,83.5503
TJIG,8/13/2013,91.4,78.8,55.5308,73.73092,88.7482
TJIG,8/14/2013,91.4,82.4,59.2413,70.47266,78.9011
TJIG,8/15/2013,91.4,82.4,59.2413,70.40291,78.9011
TJIG,8/16/2013,89.6,80.6,66.5536,79.72198,88.8267
TJIG,8/17/2013,91.4,80.6,62.6837,73.39579,83.6618
TJIG,8/18/2013,89.6,80.6,62.249,75.87564,88.8267
TJIG,8/19/2013,89.6,80.6,66.1518,78.32071,88.8267
TJIG,8/20/2013,89.6,80.6,55.5308,76.62061,88.8267
TJIG,8/21/2013,89.6,78.8,66.3535,79.16761,88.7482
TJIG,8/22/2013,89.6,75.2,62.6837,75.88281,83.7722
TJIG,8/23/2013,87.8,80.6,58.3156,81.38985,88.9044
TJIG,8/24/2013,91.4,80.6,59.2413,72.49484,83.6618
TJIG,8/25/2013,91.4,84.2,59.2413,67.416046,70.2674
TJIG,8/26/2013,91.4,78.8,62.6837,78.19263,88.7482
TJIG,8/27/2013,89.6,78.8,59.0124,77.23969,88.8267
TJIG,8/28/2013,89.6,80.6,62.6837,73.67163,83.6618
TJIG,8/29/2013,89.6,78.8,66.5536,79.401215,88.8267
TJIG,8/30/2013,93.2,78.8,49.6192,77.60682,94.2272
TJIG,8/31/2013,89.6,80.6,62.6837,76.3284,83.6618
TJIG,9/1/2013,89.6,80.6,62.6837,78.88624,94.2687
TJIG,9/2/2013,89.6,78.8,62.6837,73.17253,88.7482
TJIG,9/3/2013,89.6,78.8,62.6837,74.391556,83.5503
TJIG,9/4/2013,86,78.8,74.4434,84.43621,94.2687
TJIG,9/5/2013,84.2,77,74.4434,85.040596,94.18534
TJIG,9/6/2013,87.8,77,66.1518,78.99879,88.6689
TJIG,9/7/2013,87.8,78.8,58.7818,74.514626,83.5503
TJIG,9/8/2013,93.2,78.8,52.7302,65.26125,73.9485
