t_0	alpha	wk1	wk2	wk3	wk4
2022-12-01 00:00:00	0.2	0.28	0.34	0.22	0.28	
2022-12-01 00:00:00	0.30000000000000004	0.38	0.36	0.5	0.34	
2022-12-01 00:00:00	0.4	0.46	0.36	0.5	0.5	
2022-12-01 00:00:00	0.5	0.62	0.58	0.56	0.6	
2022-12-01 00:00:00	0.6000000000000001	0.62	0.58	0.66	0.72	
2022-12-01 00:00:00	0.7000000000000001	0.7	0.8	0.82	0.82	
2022-12-01 00:00:00	0.8	0.82	0.88	0.86	0.9	
2022-12-01 00:00:00	0.9	0.92	0.96	0.92	0.98	
2022-12-01 00:00:00	1.0	1.0	1.0	1.0	1.0	
2022-12-08 00:00:00	0.0	0.08	0.18	0.16	0.1	
2022-12-08 00:00:00	0.1	0.28	0.18	0.36	0.24	
2022-12-08 00:00:00	0.2	0.44	0.38	0.36	0.24	
2022-12-08 00:00:00	0.30000000000000004	0.44	0.38	0.48	0.5	
2022-12-08 00:00:00	0.4	0.7	0.46	0.56	0.5	
2022-12-08 00:00:00	0.5	0.7	0.52	0.56	0.5	
2022-12-08 00:00:00	0.6000000000000001	0.8	0.62	0.66	0.58	
2022-12-08 00:00:00	0.7000000000000001	0.86	0.68	0.66	0.72	
2022-12-08 00:00:00	0.8	0.94	0.78	0.82	0.72	
2022-12-08 00:00:00	0.9	0.98	0.88	0.92	0.84	
2022-12-08 00:00:00	1.0	1.0	1.0	1.0	1.0	
2022-12-15 00:00:00	0.0	0.14	0.2	0.14	0.14	
2022-12-15 00:00:00	0.1	0.32	0.36	0.24	0.14	
2022-12-15 00:00:00	0.2	0.32	0.36	0.24	0.42	
