Site,Weather,Scaler_win,Forecast_win,Trap_smoothing_flag,t_0,Total_RMSE,amt1_RMSE,amt5_RMSE,amt9_RMSE,amt13_RMSE,amt17_RMSE,amt21_RMSE,amt25_RMSE,amt29_RMSE,amt33_RMSE,amt37_RMSE,amt41_RMSE,amt45_RMSE,amt49_RMSE
Playa,airport,13,52,TRUE,8/8/2015,8.264456629,1.889617639,10.60568386,15.3453125,10.79588284,7.830735874,12.9934683,1.981826148,4.45005981,1.588276019,6.714460203,4.354950896,8.294843415,5.529678647
Playa,airport,13,52,TRUE,8/15/2015,7.98194843,3.436800648,10.57575674,15.95848294,8.848424576,9.988388507,9.915338121,2.647892029,3.559116922,2.7325386,5.960005808,4.885698773,8.211397071,4.424643937
Playa,airport,13,52,TRUE,8/22/2015,7.969957895,7.799257401,10.31316459,15.47681954,7.753450408,12.36228888,5.429162608,3.915860486,2.011874845,4.897772424,4.454816321,5.837761693,7.923272979,4.068216156
Playa,airport,13,52,TRUE,8/29/2015,8.089105086,9.481442271,12.90577288,12.84779767,7.735572568,13.35568615,2.171430108,4.355569955,1.340788845,6.318495403,3.463610016,6.847296806,6.875158156,4.3981755
Playa,airport,13,52,TRUE,9/5/2015,8.028562505,10.07783871,14.96693792,10.49991622,7.491438138,12.67367888,1.69470221,4.183338735,1.330646722,6.437180942,4.057099706,7.918891885,5.16657074,3.993106892
Playa,airport,13,52,TRUE,9/12/2015,7.614960339,9.935946839,15.52771539,8.460058697,9.602792997,9.563336548,2.384953041,3.261625955,2.472062108,5.653282604,4.471582584,7.736304532,3.958862111,2.974475972
Playa,airport,13,52,TRUE,9/19/2015,6.762717167,8.716730377,14.41561432,6.647895207,11.33533821,4.574088891,3.190484235,1.226189001,4.178056621,3.679245346,4.653639264,6.646924271,2.731011472,1.084588206
Playa,airport,13,52,TRUE,9/26/2015,6.333406242,10.81874064,11.38454153,6.043929731,11.62716533,1.205789976,2.977069119,0.147169396,5.003491064,2.120469401,4.957584014,5.174674281,2.149784664,2.690194358
Playa,airport,13,52,TRUE,10/3/2015,6.144396217,12.82945947,8.826132704,5.577818546,10.87845934,1.126604154,2.737325699,0.357634457,4.873584394,2.509243772,5.770890349,3.256037772,1.464352157,3.723005774
Playa,airport,13,52,TRUE,10/10/2015,5.836505339,13.49414782,6.646134656,7.847743646,8.027267383,1.881379919,2.118335836,1.571781209,4.336826192,2.552927096,5.493836376,2.096661098,1.068755367,4.360240913
Playa,airport,13,52,TRUE,10/17/2015,5.356774821,12.57907614,4.764717983,9.630824334,3.632416766,2.42257363,1.16076344,3.133680153,2.761264336,2.613823998,4.472019408,1.404327044,2.5535652,5.115459076
Playa,airport,13,52,TRUE,10/24/2015,4.798117227,9.407787022,3.85890142,9.255859245,2.901297758,1.46382467,2.062171393,3.331094536,1.747819694,2.377031841,3.453135491,1.896891477,5.933003732,4.987934087
Playa,airport,13,52,TRUE,10/31/2015,4.953314502,6.311076878,2.897420219,8.243406446,3.835683361,1.729391562,2.664971222,2.660173025,2.272591549,2.498402563,2.664364726,3.648235217,8.738183223,7.920093852
Playa,airport,13,52,TRUE,11/7/2015,5.468869559,3.706872526,5.326778572,6.234175063,4.079614385,2.788496975,2.725004387,3.276354987,1.616494926,1.744235647,3.7443589,5.614659316,10.07023462,10.61328181
Playa,airport,13,52,TRUE,11/14/2015,6.245833629,1.88526949,6.993795453,4.710007341,3.610760397,3.851863373,2.815545915,3.630572229,1.308487204,1.510062271,5.029922341,7.992312518,10.93762731,13.06522153
Playa,airport,13,52,TRUE,11/21/2015,6.964180731,2.456561231,6.42676333,6.0653689,2.488827923,4.582922306,2.255897047,4.070271467,1.565580313,4.060878714,5.956082715,10.81352362,10.46287289,14.72061713
Playa,airport,13,52,TRUE,11/28/2015,7.946529491,2.687679303,6.30242265,6.876222325,3.546042516,5.057217444,2.215709111,4.736801161,2.02374336,5.540394012,8.037007528,13.91188965,13.41794379,13.71952323
Playa,airport,13,52,TRUE,12/5/2015,8.884204438,4.671460335,6.348060403,6.784718887,5.071489508,4.8852565,4.459771491,4.521674962,2.535735027,7.33975881,10.23701199,15.41494841,16.30366145,12.62838261
Playa,airport,13,52,TRUE,12/12/2015,9.406765316,5.771282456,7.115782014,5.711273012,6.192111655,4.180022154,5.715822534,4.213251013,3.507939785,8.642747319,12.399352,15.92618203,18.27348471,9.96123639
Playa,airport,13,52,TRUE,12/19/2015,9.081873633,4.943541466,8.06442307,3.959964221,6.13152077,2.814141313,5.777826948,3.477140208,5.685874002,8.571199278,13.88228173,13.95845337,18.18894654,7.205098528
